scenario,allocator,mu_el,filter_db,n_bundles,accepted,n_requests,acceptance_rate,total_utility,avg_fidelity,insecure_admitted,n_insecure_edges,mean_delta_f,feasible,topology,operating_point,seed
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,19,5,10,0.5,19.07283402069137,0.9055798971792809,0,0,7.21030299107068e-05,True,chain8,"1.4 V, 200 ps",3
aware,congestion_aware_greedy,0.00047713648788910343,10.0,19,5,10,0.5,19.07283402069137,0.9055798971792809,0,0,7.21030299107068e-05,True,chain8,"1.4 V, 200 ps",3
aware,greedy_local_search,0.00047713648788910343,10.0,19,5,10,0.5,19.07283402069137,0.9055798971792809,0,0,7.21030299107068e-05,True,chain8,"1.4 V, 200 ps",3
aware,cp_sat_exact,0.00047713648788910343,10.0,19,5,10,0.5,19.07283402069137,0.9055798971792809,0,0,7.21030299107068e-05,True,chain8,"1.4 V, 200 ps",3
clean,utility_per_resource_greedy,0.0,10.0,19,5,10,0.5,14.115882000000001,0.87712,0,0,0.0,True,chain8,"1.4 V, 200 ps",4
clean,congestion_aware_greedy,0.0,10.0,19,5,10,0.5,15.33037455163857,0.8753671234893183,0,0,0.0,True,chain8,"1.4 V, 200 ps",4
clean,greedy_local_search,0.0,10.0,19,5,10,0.5,14.115882000000001,0.87712,0,0,0.0,True,chain8,"1.4 V, 200 ps",4
clean,cp_sat_exact,0.0,10.0,19,5,10,0.5,15.33037455163857,0.8753671234893183,0,0,0.0,True,chain8,"1.4 V, 200 ps",4
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,19,5,10,0.5,14.114186792953836,0.876979803941716,0,0,7.656617216046855e-05,True,chain8,"1.4 V, 200 ps",4
blind,congestion_aware_greedy,0.00047713648788910343,10.0,19,5,10,0.5,15.327081369066235,0.8752216837128965,0,0,7.656617216046855e-05,True,chain8,"1.4 V, 200 ps",4
blind,greedy_local_search,0.00047713648788910343,10.0,19,5,10,0.5,14.114186792953836,0.876979803941716,0,0,7.656617216046855e-05,True,chain8,"1.4 V, 200 ps",4
blind,cp_sat_exact,0.00047713648788910343,10.0,19,5,10,0.5,15.327081369066235,0.8752216837128965,0,0,7.656617216046855e-05,True,chain8,"1.4 V, 200 ps",4
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,19,5,10,0.5,14.114186792953836,0.876979803941716,0,0,7.656617216046855e-05,True,chain8,"1.4 V, 200 ps",4
aware,congestion_aware_greedy,0.00047713648788910343,10.0,19,5,10,0.5,15.327081369066235,0.8752216837128965,0,0,7.656617216046855e-05,True,chain8,"1.4 V, 200 ps",4
aware,greedy_local_search,0.00047713648788910343,10.0,19,5,10,0.5,14.114186792953836,0.876979803941716,0,0,7.656617216046855e-05,True,chain8,"1.4 V, 200 ps",4
aware,cp_sat_exact,0.00047713648788910343,10.0,19,5,10,0.5,15.327081369066235,0.8752216837128965,0,0,7.656617216046855e-05,True,chain8,"1.4 V, 200 ps",4
clean,utility_per_resource_greedy,0.0,10.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 200 ps",5
clean,congestion_aware_greedy,0.0,10.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 200 ps",5
clean,greedy_local_search,0.0,10.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 200 ps",5
clean,cp_sat_exact,0.0,10.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 200 ps",5
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,27,7,10,0.7,25.8930965310664,0.8237402268782261,0,0,3.2234554002189396e-05,True,chain8,"1.4 V, 200 ps",5
blind,congestion_aware_greedy,0.00047713648788910343,10.0,27,7,10,0.7,25.8930965310664,0.8237402268782261,0,0,3.2234554002189396e-05,True,chain8,"1.4 V, 200 ps",5
blind,greedy_local_search,0.00047713648788910343,10.0,27,7,10,0.7,25.8930965310664,0.8237402268782261,0,0,3.2234554002189396e-05,True,chain8,"1.4 V, 200 ps",5
blind,cp_sat_exact,0.00047713648788910343,10.0,27,7,10,0.7,25.8930965310664,0.8237402268782261,0,0,3.2234554002189396e-05,True,chain8,"1.4 V, 200 ps",5
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,27,7,10,0.7,25.8930965310664,0.8237402268782261,0,0,3.2234554002189396e-05,True,chain8,"1.4 V, 200 ps",5
aware,congestion_aware_greedy,0.00047713648788910343,10.0,27,7,10,0.7,25.8930965310664,0.8237402268782261,0,0,3.2234554002189396e-05,True,chain8,"1.4 V, 200 ps",5
aware,greedy_local_search,0.00047713648788910343,10.0,27,7,10,0.7,25.8930965310664,0.8237402268782261,0,0,3.2234554002189396e-05,True,chain8,"1.4 V, 200 ps",5
aware,cp_sat_exact,0.00047713648788910343,10.0,27,7,10,0.7,25.8930965310664,0.8237402268782261,0,0,3.2234554002189396e-05,True,chain8,"1.4 V, 200 ps",5
clean,utility_per_resource_greedy,0.0,10.0,20,5,10,0.5,15.624181191111113,0.8643512888888889,0,0,0.0,True,chain8,"1.4 V, 200 ps",6
clean,congestion_aware_greedy,0.0,10.0,20,5,10,0.5,17.309559275495772,0.8724370203123776,0,0,0.0,True,chain8,"1.4 V, 200 ps",6
clean,greedy_local_search,0.0,10.0,20,5,10,0.5,15.624181191111113,0.8643512888888889,0,0,0.0,True,chain8,"1.4 V, 200 ps",6
clean,cp_sat_exact,0.0,10.0,20,5,10,0.5,17.309559275495772,0.8724370203123776,0,0,0.0,True,chain8,"1.4 V, 200 ps",6
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,20,5,10,0.5,15.621820380793805,0.8642077349980566,0,0,4.9493979676193e-05,True,chain8,"1.4 V, 200 ps",6
blind,congestion_aware_greedy,0.00047713648788910343,10.0,20,5,10,0.5,17.30558510917111,0.8723025907225924,0,0,4.9493979676193e-05,True,chain8,"1.4 V, 200 ps",6
blind,greedy_local_search,0.00047713648788910343,10.0,20,5,10,0.5,15.621820380793805,0.8642077349980566,0,0,4.9493979676193e-05,True,chain8,"1.4 V, 200 ps",6
blind,cp_sat_exact,0.00047713648788910343,10.0,20,5,10,0.5,17.30558510917111,0.8723025907225924,0,0,4.9493979676193e-05,True,chain8,"1.4 V, 200 ps",6
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,20,5,10,0.5,15.621820380793805,0.8642077349980566,0,0,4.9493979676193e-05,True,chain8,"1.4 V, 200 ps",6
aware,congestion_aware_greedy,0.00047713648788910343,10.0,20,5,10,0.5,17.30558510917111,0.8723025907225924,0,0,4.9493979676193e-05,True,chain8,"1.4 V, 200 ps",6
aware,greedy_local_search,0.00047713648788910343,10.0,20,5,10,0.5,15.621820380793805,0.8642077349980566,0,0,4.9493979676193e-05,True,chain8,"1.4 V, 200 ps",6
aware,cp_sat_exact,0.00047713648788910343,10.0,20,5,10,0.5,17.30558510917111,0.8723025907225924,0,0,4.9493979676193e-05,True,chain8,"1.4 V, 200 ps",6
clean,utility_per_resource_greedy,0.0,10.0,25,4,10,0.4,12.463333093333333,0.8344782222222222,0,0,0.0,True,chain8,"1.4 V, 200 ps",7
clean,congestion_aware_greedy,0.0,10.0,25,4,10,0.4,12.463333093333333,0.8344782222222222,0,0,0.0,True,chain8,"1.4 V, 200 ps",7
clean,greedy_local_search,0.0,10.0,25,4,10,0.4,12.463333093333333,0.8344782222222222,0,0,0.0,True,chain8,"1.4 V, 200 ps",7
clean,cp_sat_exact,0.0,10.0,25,4,10,0.4,12.463333093333333,0.8344782222222222,0,0,0.0,True,chain8,"1.4 V, 200 ps",7
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,25,4,10,0.4,12.461898288423125,0.834348290166296,0,0,7.66036106643529e-05,True,chain8,"1.4 V, 200 ps",7
blind,congestion_aware_greedy,0.00047713648788910343,10.0,25,4,10,0.4,12.461898288423125,0.834348290166296,0,0,7.66036106643529e-05,True,chain8,"1.4 V, 200 ps",7
blind,greedy_local_search,0.00047713648788910343,10.0,25,4,10,0.4,12.461898288423125,0.834348290166296,0,0,7.66036106643529e-05,True,chain8,"1.4 V, 200 ps",7
blind,cp_sat_exact,0.00047713648788910343,10.0,25,4,10,0.4,12.461898288423125,0.834348290166296,0,0,7.66036106643529e-05,True,chain8,"1.4 V, 200 ps",7
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,25,4,10,0.4,12.461898288423125,0.834348290166296,0,0,7.66036106643529e-05,True,chain8,"1.4 V, 200 ps",7
aware,congestion_aware_greedy,0.00047713648788910343,10.0,25,4,10,0.4,12.461898288423125,0.834348290166296,0,0,7.66036106643529e-05,True,chain8,"1.4 V, 200 ps",7
aware,greedy_local_search,0.00047713648788910343,10.0,25,4,10,0.4,12.461898288423125,0.834348290166296,0,0,7.66036106643529e-05,True,chain8,"1.4 V, 200 ps",7
aware,cp_sat_exact,0.00047713648788910343,10.0,25,4,10,0.4,12.461898288423125,0.834348290166296,0,0,7.66036106643529e-05,True,chain8,"1.4 V, 200 ps",7
clean,utility_per_resource_greedy,0.0,10.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 200 ps",8
clean,congestion_aware_greedy,0.0,10.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 200 ps",8
clean,greedy_local_search,0.0,10.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 200 ps",8
clean,cp_sat_exact,0.0,10.0,28,8,10,0.8,19.193954030870817,0.8199928954447925,0,0,0.0,True,chain8,"1.4 V, 200 ps",8
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,28,8,10,0.8,19.191497194363038,0.8198777791165067,0,0,6.0122963817711905e-05,True,chain8,"1.4 V, 200 ps",8
blind,congestion_aware_greedy,0.00047713648788910343,10.0,28,8,10,0.8,19.191497194363038,0.8198777791165067,0,0,6.0122963817711905e-05,True,chain8,"1.4 V, 200 ps",8
blind,greedy_local_search,0.00047713648788910343,10.0,28,8,10,0.8,19.191497194363038,0.8198777791165067,0,0,6.0122963817711905e-05,True,chain8,"1.4 V, 200 ps",8
blind,cp_sat_exact,0.00047713648788910343,10.0,28,8,10,0.8,19.191497194363038,0.8198777791165067,0,0,6.0122963817711905e-05,True,chain8,"1.4 V, 200 ps",8
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,28,8,10,0.8,19.191497194363038,0.8198777791165067,0,0,6.0122963817711905e-05,True,chain8,"1.4 V, 200 ps",8
aware,congestion_aware_greedy,0.00047713648788910343,10.0,28,8,10,0.8,19.191497194363038,0.8198777791165067,0,0,6.0122963817711905e-05,True,chain8,"1.4 V, 200 ps",8
aware,greedy_local_search,0.00047713648788910343,10.0,28,8,10,0.8,19.191497194363038,0.8198777791165067,0,0,6.0122963817711905e-05,True,chain8,"1.4 V, 200 ps",8
aware,cp_sat_exact,0.00047713648788910343,10.0,28,8,10,0.8,19.191497194363038,0.8198777791165067,0,0,6.0122963817711905e-05,True,chain8,"1.4 V, 200 ps",8
clean,utility_per_resource_greedy,0.0,10.0,25,7,10,0.7,16.619050441897087,0.818016978940388,0,0,0.0,True,chain8,"1.4 V, 200 ps",9
clean,congestion_aware_greedy,0.0,10.0,25,7,10,0.7,16.619050441897087,0.818016978940388,0,0,0.0,True,chain8,"1.4 V, 200 ps",9
clean,greedy_local_search,0.0,10.0,25,7,10,0.7,16.619050441897087,0.818016978940388,0,0,0.0,True,chain8,"1.4 V, 200 ps",9
clean,cp_sat_exact,0.0,10.0,25,7,10,0.7,18.58455532983236,0.770949910030733,0,0,0.0,True,chain8,"1.4 V, 200 ps",9
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,25,7,10,0.7,16.617270626627963,0.8178981990948518,0,0,5.850765709556972e-05,True,chain8,"1.4 V, 200 ps",9
blind,congestion_aware_greedy,0.00047713648788910343,10.0,25,7,10,0.7,16.617270626627963,0.8178981990948518,0,0,5.850765709556972e-05,True,chain8,"1.4 V, 200 ps",9
blind,greedy_local_search,0.00047713648788910343,10.0,25,7,10,0.7,16.617270626627963,0.8178981990948518,0,0,5.850765709556972e-05,True,chain8,"1.4 V, 200 ps",9
blind,cp_sat_exact,0.00047713648788910343,10.0,25,7,10,0.7,18.581920396979275,0.7708075249218481,0,0,5.850765709556972e-05,True,chain8,"1.4 V, 200 ps",9
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,25,7,10,0.7,16.617270626627963,0.8178981990948518,0,0,5.850765709556972e-05,True,chain8,"1.4 V, 200 ps",9
aware,congestion_aware_greedy,0.00047713648788910343,10.0,25,7,10,0.7,16.617270626627963,0.8178981990948518,0,0,5.850765709556972e-05,True,chain8,"1.4 V, 200 ps",9
aware,greedy_local_search,0.00047713648788910343,10.0,25,7,10,0.7,16.617270626627963,0.8178981990948518,0,0,5.850765709556972e-05,True,chain8,"1.4 V, 200 ps",9
aware,cp_sat_exact,0.00047713648788910343,10.0,25,7,10,0.7,18.581920396979275,0.7708075249218481,0,0,5.850765709556972e-05,True,chain8,"1.4 V, 200 ps",9
clean,utility_per_resource_greedy,0.0,20.0,18,4,10,0.4,6.074772169400614,0.8602466475654689,0,0,0.0,True,chain8,"1.4 V, 200 ps",0
clean,congestion_aware_greedy,0.0,20.0,18,4,10,0.4,6.074772169400614,0.8602466475654689,0,0,0.0,True,chain8,"1.4 V, 200 ps",0
clean,greedy_local_search,0.0,20.0,18,4,10,0.4,6.074772169400614,0.8602466475654689,0,0,0.0,True,chain8,"1.4 V, 200 ps",0
clean,cp_sat_exact,0.0,20.0,18,4,10,0.4,6.074772169400614,0.8602466475654689,0,0,0.0,True,chain8,"1.4 V, 200 ps",0
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,18,4,10,0.4,6.074660897333666,0.860241294882438,0,0,2.7138667970185082e-06,True,chain8,"1.4 V, 200 ps",0
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,18,4,10,0.4,6.074660897333666,0.860241294882438,0,0,2.7138667970185082e-06,True,chain8,"1.4 V, 200 ps",0
blind,greedy_local_search,4.771364878891034e-05,20.0,18,4,10,0.4,6.074660897333666,0.860241294882438,0,0,2.7138667970185082e-06,True,chain8,"1.4 V, 200 ps",0
blind,cp_sat_exact,4.771364878891034e-05,20.0,18,4,10,0.4,6.074660897333666,0.860241294882438,0,0,2.7138667970185082e-06,True,chain8,"1.4 V, 200 ps",0
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,18,4,10,0.4,6.074660897333666,0.860241294882438,0,0,2.7138667970185082e-06,True,chain8,"1.4 V, 200 ps",0
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,18,4,10,0.4,6.074660897333666,0.860241294882438,0,0,2.7138667970185082e-06,True,chain8,"1.4 V, 200 ps",0
aware,greedy_local_search,4.771364878891034e-05,20.0,18,4,10,0.4,6.074660897333666,0.860241294882438,0,0,2.7138667970185082e-06,True,chain8,"1.4 V, 200 ps",0
aware,cp_sat_exact,4.771364878891034e-05,20.0,18,4,10,0.4,6.074660897333666,0.860241294882438,0,0,2.7138667970185082e-06,True,chain8,"1.4 V, 200 ps",0
clean,utility_per_resource_greedy,0.0,20.0,28,8,10,0.8,22.09433295099259,0.8193685807407407,0,0,0.0,True,chain8,"1.4 V, 200 ps",1
clean,congestion_aware_greedy,0.0,20.0,28,8,10,0.8,22.607824978725926,0.8122393837037037,0,0,0.0,True,chain8,"1.4 V, 200 ps",1
clean,greedy_local_search,0.0,20.0,28,8,10,0.8,22.09433295099259,0.8193685807407407,0,0,0.0,True,chain8,"1.4 V, 200 ps",1
clean,cp_sat_exact,0.0,20.0,28,8,10,0.8,22.607824978725926,0.8122393837037037,0,0,0.0,True,chain8,"1.4 V, 200 ps",1
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,28,8,10,0.8,22.094149873507416,0.8193611697387612,0,0,3.8428160927330064e-06,True,chain8,"1.4 V, 200 ps",1
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,28,8,10,0.8,22.607624732540422,0.8122314826539938,0,0,3.8428160927330064e-06,True,chain8,"1.4 V, 200 ps",1
blind,greedy_local_search,4.771364878891034e-05,20.0,28,8,10,0.8,22.094149873507416,0.8193611697387612,0,0,3.8428160927330064e-06,True,chain8,"1.4 V, 200 ps",1
blind,cp_sat_exact,4.771364878891034e-05,20.0,28,8,10,0.8,22.607624732540422,0.8122314826539938,0,0,3.8428160927330064e-06,True,chain8,"1.4 V, 200 ps",1
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,28,8,10,0.8,22.094149873507416,0.8193611697387612,0,0,3.8428160927330064e-06,True,chain8,"1.4 V, 200 ps",1
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,28,8,10,0.8,22.607624732540422,0.8122314826539938,0,0,3.8428160927330064e-06,True,chain8,"1.4 V, 200 ps",1
aware,greedy_local_search,4.771364878891034e-05,20.0,28,8,10,0.8,22.094149873507416,0.8193611697387612,0,0,3.8428160927330064e-06,True,chain8,"1.4 V, 200 ps",1
aware,cp_sat_exact,4.771364878891034e-05,20.0,28,8,10,0.8,22.607624732540422,0.8122314826539938,0,0,3.8428160927330064e-06,True,chain8,"1.4 V, 200 ps",1
clean,utility_per_resource_greedy,0.0,20.0,30,8,10,0.8,26.41783333844742,0.8520163147040517,0,0,0.0,True,chain8,"1.4 V, 200 ps",2
clean,congestion_aware_greedy,0.0,20.0,30,8,10,0.8,26.41783333844742,0.8520163147040517,0,0,0.0,True,chain8,"1.4 V, 200 ps",2
clean,greedy_local_search,0.0,20.0,30,8,10,0.8,26.41783333844742,0.8520163147040517,0,0,0.0,True,chain8,"1.4 V, 200 ps",2
clean,cp_sat_exact,0.0,20.0,30,8,10,0.8,26.41783333844742,0.8520163147040517,0,0,0.0,True,chain8,"1.4 V, 200 ps",2
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,30,8,10,0.8,26.417509558414586,0.8520038225847564,0,0,4.721263394616823e-06,True,chain8,"1.4 V, 200 ps",2
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,30,8,10,0.8,26.417509558414586,0.8520038225847564,0,0,4.721263394616823e-06,True,chain8,"1.4 V, 200 ps",2
blind,greedy_local_search,4.771364878891034e-05,20.0,30,8,10,0.8,26.417509558414586,0.8520038225847564,0,0,4.721263394616823e-06,True,chain8,"1.4 V, 200 ps",2
blind,cp_sat_exact,4.771364878891034e-05,20.0,30,8,10,0.8,26.417509558414586,0.8520038225847564,0,0,4.721263394616823e-06,True,chain8,"1.4 V, 200 ps",2
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,30,8,10,0.8,26.417509558414586,0.8520038225847564,0,0,4.721263394616823e-06,True,chain8,"1.4 V, 200 ps",2
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,30,8,10,0.8,26.417509558414586,0.8520038225847564,0,0,4.721263394616823e-06,True,chain8,"1.4 V, 200 ps",2
aware,greedy_local_search,4.771364878891034e-05,20.0,30,8,10,0.8,26.417509558414586,0.8520038225847564,0,0,4.721263394616823e-06,True,chain8,"1.4 V, 200 ps",2
aware,cp_sat_exact,4.771364878891034e-05,20.0,30,8,10,0.8,26.417509558414586,0.8520038225847564,0,0,4.721263394616823e-06,True,chain8,"1.4 V, 200 ps",2
clean,utility_per_resource_greedy,0.0,20.0,19,5,10,0.5,19.07488266666667,0.9057066666666668,0,0,0.0,True,chain8,"1.4 V, 200 ps",3
clean,congestion_aware_greedy,0.0,20.0,19,5,10,0.5,19.07488266666667,0.9057066666666668,0,0,0.0,True,chain8,"1.4 V, 200 ps",3
clean,greedy_local_search,0.0,20.0,19,5,10,0.5,19.07488266666667,0.9057066666666668,0,0,0.0,True,chain8,"1.4 V, 200 ps",3
clean,cp_sat_exact,0.0,20.0,19,5,10,0.5,19.07488266666667,0.9057066666666668,0,0,0.0,True,chain8,"1.4 V, 200 ps",3
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,19,5,10,0.5,19.07467775643913,0.905693986888077,0,0,7.211356032464446e-06,True,chain8,"1.4 V, 200 ps",3
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,19,5,10,0.5,19.07467775643913,0.905693986888077,0,0,7.211356032464446e-06,True,chain8,"1.4 V, 200 ps",3
blind,greedy_local_search,4.771364878891034e-05,20.0,19,5,10,0.5,19.07467775643913,0.905693986888077,0,0,7.211356032464446e-06,True,chain8,"1.4 V, 200 ps",3
blind,cp_sat_exact,4.771364878891034e-05,20.0,19,5,10,0.5,19.07467775643913,0.905693986888077,0,0,7.211356032464446e-06,True,chain8,"1.4 V, 200 ps",3
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,19,5,10,0.5,19.07467775643913,0.905693986888077,0,0,7.211356032464446e-06,True,chain8,"1.4 V, 200 ps",3
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,19,5,10,0.5,19.07467775643913,0.905693986888077,0,0,7.211356032464446e-06,True,chain8,"1.4 V, 200 ps",3
aware,greedy_local_search,4.771364878891034e-05,20.0,19,5,10,0.5,19.07467775643913,0.905693986888077,0,0,7.211356032464446e-06,True,chain8,"1.4 V, 200 ps",3
aware,cp_sat_exact,4.771364878891034e-05,20.0,19,5,10,0.5,19.07467775643913,0.905693986888077,0,0,7.211356032464446e-06,True,chain8,"1.4 V, 200 ps",3
clean,utility_per_resource_greedy,0.0,20.0,19,5,10,0.5,14.115882000000001,0.87712,0,0,0.0,True,chain8,"1.4 V, 200 ps",4
clean,congestion_aware_greedy,0.0,20.0,19,5,10,0.5,15.33037455163857,0.8753671234893183,0,0,0.0,True,chain8,"1.4 V, 200 ps",4
clean,greedy_local_search,0.0,20.0,19,5,10,0.5,14.115882000000001,0.87712,0,0,0.0,True,chain8,"1.4 V, 200 ps",4
clean,cp_sat_exact,0.0,20.0,19,5,10,0.5,15.33037455163857,0.8753671234893183,0,0,0.0,True,chain8,"1.4 V, 200 ps",4
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,19,5,10,0.5,14.11571245011839,0.8771059779410981,0,0,7.657567100352988e-06,True,chain8,"1.4 V, 200 ps",4
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,19,5,10,0.5,15.330045141625753,0.8753525771960126,0,0,7.657567100352988e-06,True,chain8,"1.4 V, 200 ps",4
blind,greedy_local_search,4.771364878891034e-05,20.0,19,5,10,0.5,14.11571245011839,0.8771059779410981,0,0,7.657567100352988e-06,True,chain8,"1.4 V, 200 ps",4
blind,cp_sat_exact,4.771364878891034e-05,20.0,19,5,10,0.5,15.330045141625753,0.8753525771960126,0,0,7.657567100352988e-06,True,chain8,"1.4 V, 200 ps",4
aware,utility_per_resource_greedy,4.771364878891034e-05,20.0,19,5,10,0.5,14.11571245011839,0.8771059779410981,0,0,7.657567100352988e-06,True,chain8,"1.4 V, 200 ps",4
aware,congestion_aware_greedy,4.771364878891034e-05,20.0,19,5,10,0.5,15.330045141625753,0.8753525771960126,0,0,7.657567100352988e-06,True,chain8,"1.4 V, 200 ps",4
aware,greedy_local_search,4.771364878891034e-05,20.0,19,5,10,0.5,14.11571245011839,0.8771059779410981,0,0,7.657567100352988e-06,True,chain8,"1.4 V, 200 ps",4
aware,cp_sat_exact,4.771364878891034e-05,20.0,19,5,10,0.5,15.330045141625753,0.8753525771960126,0,0,7.657567100352988e-06,True,chain8,"1.4 V, 200 ps",4
clean,utility_per_resource_greedy,0.0,20.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 200 ps",5
clean,congestion_aware_greedy,0.0,20.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 200 ps",5
clean,greedy_local_search,0.0,20.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 200 ps",5
clean,cp_sat_exact,0.0,20.0,27,7,10,0.7,25.89430592977265,0.8237861829870994,0,0,0.0,True,chain8,"1.4 V, 200 ps",5
blind,utility_per_resource_greedy,4.771364878891034e-05,20.0,27,7,10,0.7,25.894184968933505,0.8237815866105171,0,0,3.2239494265023135e-06,True,chain8,"1.4 V, 200 ps",5
blind,congestion_aware_greedy,4.771364878891034e-05,20.0,27,7,10,0.7,25.894184968933505,0.8237815866105171,0,0,3.2239494265023135e-06,True,chain8,"1.4 V, 200 ps",5
